Age,CreditScore,LoanDuration,NumberOfDependents,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,RiskScore,DebtToIncomeRatio,ApplicationYear,ApplicationMonth,SavingsAccountBalance_log,TotalLiabilities_log,TotalAssets_log,CheckingAccountBalance_log,MonthlyLoanPayment_log,TotalDebtToIncomeRatio_log,MonthlyIncome_log,LoanAmount_log,MonthlyDebtPayments_log,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home,LoanPurpose_Other,EmploymentStatus_Self-Employed,EmploymentStatus_Unemployed,EducationLevel_Bachelor,EducationLevel_Doctorate,EducationLevel_High School,EducationLevel_Master,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,HomeOwnershipStatus_Other,HomeOwnershipStatus_Own,HomeOwnershipStatus_Rent,LoanApproved
49,598,24,4,0.495301558598612,5,1,0,0,22,17,0.8657605548811431,6,7314,0.2064689999999999,0.2384443262009916,56.0,0.09359910857991828,2022,5,8.193123721512068,10.856727188188485,10.080377719332876,7.223295679562314,7.382746449738912,-0.7094664868099817,8.303628614882351,10.324465052274801,5.934894195619588,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
47,542,60,0,0.1387742169753864,3,2,0,0,23,20,0.8662667859284257,3,10796,0.25002,0.2714271584599653,55.0,0.10632787153412035,2018,1,7.503840746698951,10.650057009592066,9.343734255146714,6.733401891837359,6.194405391104672,-1.3211984163124912,8.02505301339724,9.68159322062235,5.783825182329737,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
30,587,24,0,0.1654440584105642,3,2,0,0,27,9,0.9497967068817592,5,8819,0.2279179999999999,0.226257326683393,53.0,0.06858152894387981,2018,10,8.17103418920548,11.826684557132127,10.798145984283169,6.419994928147142,7.792348924113037,-0.07801739258515465,7.947590196947747,10.74544259402304,5.267858159063328,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,581,120,5,0.1820450084689077,3,1,0,0,24,29,0.8372838440380751,9,56901,0.280208,0.292978672420659,48.0,0.1706247855754203,2019,8,6.836259277277067,9.363061458993847,11.135333272776109,8.65956043270316,6.003887067106539,-1.0318970247414752,7.689866789388351,9.661925415697901,5.921578419643816,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
41,546,24,0,0.1363079844340493,8,3,0,0,18,8,0.8794124159917054,8,5461,0.2160159999999999,0.2096241025367195,39.2,0.03972667295004713,2021,10,6.089044875446846,8.767173396684006,9.382695764458287,8.017966703493599,6.577861357721047,-1.9553697779308292,8.864087123499864,9.547954813176172,5.638354669333745,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
34,607,36,4,0.0195193867672525,3,1,0,0,20,11,0.7874490464301915,1,10953,0.193277,0.1871450520606956,47.0,0.07350908137483911,2018,3,6.628041376179533,10.233258816275091,10.171221987178212,6.104793232414985,6.061456918928017,-1.627088284723401,8.159422409170734,9.373903755841548,5.54907608489522,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
32,432,60,0,0.3710756507244551,2,1,0,0,23,2,0.6648217112277222,8,6140,0.3159789999999999,0.3248387822461762,50.400000000000006,0.018342562906829885,2024,4,6.812345094177479,11.559188629439866,10.78981379989081,7.117205503164344,6.81783057145415,-2.4144394363290775,9.46236288284077,10.202814064582626,5.4638318050256105,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
45,564,84,0,0.2687550247972198,4,0,0,0,23,10,0.9029872657672618,3,189289,0.263337,0.2518469307331963,58.0,0.1366338390559844,2021,1,7.4360278163518485,9.765029759388561,12.239038259352634,7.858640655620791,6.248042874508429,-1.1388946332246133,7.943693973122188,9.920197166099076,5.953243334287785,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
41,609,48,3,0.3396018746030224,1,1,0,0,15,11,0.4527645966782308,2,28829,0.195767,0.1765835439381697,41.6,0.062176165803108814,2020,2,8.834191318202071,8.67965211911394,10.454811918581997,7.498869733976931,5.030437921392435,-2.454550952844815,8.776720101063567,8.569216219483389,5.998936561946683,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
38,514,36,2,0.5679195935272208,4,0,0,0,27,25,0.965752946999824,3,20708,0.264912,0.2901683402667601,59.0,0.1259296436556098,2019,5,9.229162126216771,10.559970748724481,10.989824810328626,6.962243464266207,7.344072850573066,-0.02733832688218251,7.510111220593719,10.516291980413534,5.438079308923196,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
51,629,84,0,0.1295966569819665,5,2,0,0,27,16,0.760253824591556,2,6720,0.235328,0.2353726143764558,48.0,0.13200277413886105,2019,2,9.175748927206564,9.949750717005767,9.193194213141211,5.135798437050262,6.405228458030842,-1.3021018619372076,8.37232155006912,10.119727327533543,6.3473892096560105,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30,566,96,3,0.3104356787082892,3,2,0,0,19,13,0.7610757165104929,1,23437,0.290009,0.3058186854654203,57.0,0.22719926114061417,2023,10,7.183870715062453,9.240675571772256,10.426587537177507,7.653020413804189,6.968850378341948,-0.6502796223794731,8.191232184420672,10.545578252771122,6.709304340258298,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18,489,72,1,0.2582705657653727,3,2,0,0,28,9,0.8782253219874967,6,140432,0.291505,0.324610084452814,49.0,0.05570246033570936,2021,12,8.034955024502159,10.378789620233071,12.058743645049846,6.306275286948016,6.499787040655854,-1.769080873572197,8.665383285049419,9.952515783603483,5.777652323222656,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
32,505,48,0,0.5416055118344433,3,0,0,0,15,8,0.9400782099844174,6,17130,0.264169,0.2733561284085615,57.0,0.12270552550111011,2022,8,8.90571557879409,10.872788104723899,11.154133997059736,8.707317560273212,6.61472560020376,-0.9087863607193271,7.887928066567578,9.983637946718957,5.7899601708972535,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20,482,36,1,0.3595357483611625,2,1,0,0,19,5,0.9334826355732722,10,23106,0.25431,0.2731011444124332,64.0,0.16311110198550396,2022,12,7.518064181233078,8.248790733696413,10.200959051807608,7.614312146452,6.045005314036012,-1.3195995462545702,8.308589259028087,9.240869577011006,6.495265555937008,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
43,571,120,2,0.2007700273256101,5,2,0,0,28,16,0.765441930574709,3,28956,0.29565,0.2645395776852766,52.0,0.15713789510246615,2018,2,7.943072717277933,9.668524424416576,10.709248877465209,7.458186157340487,6.431331081933479,-0.8762183103384932,7.782876733818221,10.171604469493069,5.932245187448011,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,675,48,0,0.4669710013484814,1,1,0,0,25,2,0.848947911533497,4,1991,0.193264,0.1640667900013386,50.0,0.19106970367369833,2022,3,7.930206206684683,9.829518032335953,9.931345880664525,8.964439833539357,6.928537818164665,-0.5571400895596378,7.891486567013881,10.48469707985521,6.236369590203704,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
42,584,96,3,0.1806047141130002,5,1,0,0,20,13,0.621137479465076,1,35354,0.250644,0.2684512579875115,50.0,0.09801040018087272,2024,4,6.738152494595957,9.146654820290049,10.708556178705596,7.506042178518122,5.267858159063328,-1.808626192623973,7.989108369760162,8.941676305360163,5.666426688112432,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
38,572,72,4,0.2776135256464033,2,1,0,0,19,19,0.4611702190757977,7,4083,0.263455,0.2601400448442469,53.0,0.2875192604006163,2020,12,7.01571242048723,10.82516375668662,9.84548760823814,7.817222785508166,6.855408798609928,-0.5444225547145771,8.08487062913819,10.447409403791308,6.838405200847344,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,475,60,0,0.5396442862643883,4,0,0,0,28,8,0.5168990519548312,1,10232,0.280447,0.2948074211864542,56.0,0.2328,2022,6,8.288785810426928,9.950418847220561,10.347948989650975,4.04305126783455,6.025865973825314,-0.5716243787897524,7.1308988302963465,9.468619380058648,5.673323267171493,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42,551,120,1,0.3365024208954916,2,3,0,0,26,20,0.8787668995830354,7,21627,0.3014099999999999,0.2956109821832709,49.0,0.05336642879304995,2020,5,9.54287630006159,9.06126014896203,10.316986965672614,8.179199798423086,6.345636360828596,-2.1393363597990733,9.089668793493917,9.994698432589512,6.159095388491933,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,506,24,0,0.2568270970793914,3,2,0,0,26,4,0.6212457850787643,6,7790,0.2462729999999999,0.2383323569212818,56.0,0.08331331379426321,2018,6,8.728587995695898,10.632026007916341,10.335269968961667,8.081784206935001,7.155396301896734,-0.7925384525410646,8.151573601230197,10.097119900475949,5.666426688112432,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
44,596,36,3,0.2642861652354742,6,0,0,1,27,15,0.9530720800111832,2,8008,0.196508,0.2198101148980046,58.0,0.07969319988775606,2023,12,6.900730664045173,10.990904068443504,10.830797350892716,6.124683390894205,5.8944028342648505,-1.9132168763957667,8.584010364453555,9.159888828480085,6.054439346269371,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42,440,36,2,0.5062666846507159,4,0,0,1,22,29,0.9161908939855994,2,6166,0.2902639999999999,0.2785736672120062,62.0,0.08964851826326671,2020,1,10.145923797230747,11.25389563509161,10.159756354282166,5.872117789475416,6.949856455000773,-0.8330976414429021,8.013977427964388,10.137135736495424,5.602118820879701,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
41,602,48,1,0.1511501015404395,5,1,0,0,23,10,0.8458435093691042,4,289705,0.221987,0.2227568580666352,49.0,0.1974483401356172,2023,8,7.796880342783522,8.848939995030118,12.60038243040671,7.234177179749849,6.785587645007929,-0.6178374066654257,7.860602922829172,10.23949539562907,6.238324625039508,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,593,36,0,0.2946400966729567,4,0,0,0,26,16,0.809852696045147,2,75794,0.200764,0.2133533657875084,40.8,0.10127566894835097,2023,9,7.4318919168078,10.541227725824335,11.640773236376434,8.4906438561827,6.139884552226255,-1.5626039854701916,8.36295361874924,9.41442342055165,6.073044534100405,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
62,545,48,0,0.2452081026534266,4,2,0,0,29,4,0.8086962839754084,2,19916,0.26775,0.2698530260881557,62.0,0.1655705996131528,2020,4,7.147559271189454,8.624611588183507,10.145766842158814,6.716594773520978,7.346010209913293,-0.4376696072840915,8.080624338256738,10.719957949128073,6.282266746896006,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41,592,48,3,0.0885920618093212,2,0,0,0,29,7,0.7533127797317024,1,8028,0.214152,0.251669556501697,56.0,0.12033294737072074,2020,11,6.901737206656574,10.515478906135064,9.659694765654068,6.131226489483141,6.220590170099739,-1.3766882153566495,8.246543026828588,9.625887815425859,6.129050210060545,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
38,424,60,3,0.516338672018871,2,0,0,0,18,22,0.6598828464028867,10,8745,0.334495,0.3353715484757026,62.0,0.3295645196586185,2020,8,7.390798521735676,11.832135273826305,9.843949839819931,7.774435510302958,7.2682230211595655,-0.04374691147861746,7.7340483612078454,10.633328217032549,6.6240652277998935,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
32,615,60,2,0.0959866279594709,3,1,0,0,24,19,0.8952688687646664,3,103867,0.208386,0.1785942359714517,44.0,0.16928824223358238,2020,8,6.872128101338986,10.550590794594667,11.864054056292074,7.897296472595885,5.616771097666572,-1.1030639167140603,7.435634657313956,9.295232838994146,5.659482215759621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,559,72,3,0.5037382257130101,5,1,0,0,16,29,0.6714194851338975,5,6270,0.270993,0.2929116172202948,54.0,0.16304495758290613,2024,10,7.116394144093465,12.737985365426585,11.668526521064573,6.7580945044277305,6.957497370876951,-0.8000900815611045,8.208990900928283,10.477090772921773,6.395261598115449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
55,629,84,2,0.1149326519591937,3,0,0,0,27,13,0.8544944826371045,7,6367,0.247219,0.1977752,50.0,0.08054149365792616,2020,2,8.532475814947395,10.892861445910619,11.004729713390253,4.553876891600541,6.697034247666484,-1.3282518106382792,8.388279691322898,10.511049611248131,5.869296913133774,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
49,616,48,3,0.1665112611986911,4,0,0,0,33,11,0.937447805640125,5,28756,0.218603,0.2150823989221286,49.0,0.08611971945848965,2019,9,8.939318740417509,9.766062876624456,10.740475303071747,7.4377951216719325,6.894670039433482,-0.8960527963775893,8.027965967202743,10.36100733177766,5.575949103146316,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,614,12,0,0.0735213319958525,0,1,0,0,17,16,0.7712271922648017,6,22909,0.176906,0.1519034149522857,52.0,0.18521228140561208,2023,10,7.454719949364001,9.78318258949248,10.612557293639888,7.161622002939187,7.443078374348516,-0.4020442703682271,8.16935999614079,9.84723461098533,6.483107351457199,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
34,544,24,2,0.2035421094670601,2,2,0,0,22,16,0.7515627343506307,5,62576,0.2241049999999999,0.25583289753361,50.0,0.051303630640790424,2019,5,8.554103545436334,10.240459664198992,11.414099110663333,7.241366283322318,7.0317412587631285,-1.272723887175784,8.507328023603261,9.9572652582166,5.537334267018537,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
67,515,72,3,0.1735752811722328,2,1,0,0,28,10,0.7933491512767987,6,1351,0.274778,0.2280358824686636,54.0,0.10263953583394624,2021,9,6.516193076042964,9.416541202560081,9.218209330354878,6.776506992372183,6.091309882077698,-1.3973432091190154,8.025925066865778,9.75718929491883,5.749392985908253,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
53,635,48,2,0.6079312586822869,1,0,0,0,22,28,0.6415684963186195,5,25257,0.196243,0.2190686337631411,51.0,0.53737658674189,2022,7,9.455480221162288,10.263048328453317,10.895089817707918,6.99117688712121,6.3784261836515865,-0.047979723839157426,7.257002707092073,9.838575628358985,6.635946555686647,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
54,573,60,2,0.0984477213384997,2,2,0,0,19,21,0.9817294556739206,5,107585,0.251614,0.250183930799947,51.0,0.09178464639122462,2019,5,8.89521858376562,10.68285829984469,11.926272760195198,6.890609120147166,6.879355804460439,-1.256910343250225,8.52603730007013,10.407711432667556,6.137727054086234,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
29,539,48,4,0.1757598889745458,2,1,0,0,20,25,0.6955175458476951,5,6576,0.248666,0.2085999741785188,53.0,0.06961532471577635,2023,1,5.805134968916488,10.450452222917992,10.444007891637158,6.652863029353347,6.5722825426940075,-1.4405925361441139,8.361864039685884,10.05044096549229,5.697093486505405,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
49,573,72,0,0.046825807491493,6,1,0,0,31,10,0.5723523174787892,0,65440,0.265402,0.2514484164737588,58.0,0.09671898541608764,2018,1,8.091933455979893,8.77230041793584,11.182934181528704,6.794586580876499,6.904750769961838,-1.3027559147636754,8.647680371791644,10.516021029101827,6.311734809152915,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
57,616,120,3,0.4878049490047786,2,0,0,0,22,2,0.8241477032861958,5,5730,0.254178,0.2240621353590345,49.6,0.042758288291389814,2019,6,8.4767877767812,8.494129251817686,9.270117576012044,7.370230641807081,5.0106352940962555,-2.8423705805765023,9.178058198055458,8.878776071707552,6.025865973825314,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
38,605,24,0,0.0973250575240979,3,1,0,1,22,8,0.772812013472435,8,63840,0.188681,0.2041954192050539,52.0,0.23871461361897478,2023,5,8.156797046675651,9.61146273065021,11.274350966625475,7.664815785285735,6.716594773520978,-0.5642448364047253,7.8260772797653715,9.691592993399809,6.393590753950631,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,612,84,1,0.5300182995281059,3,0,0,0,19,16,0.8832395601662654,5,8370,0.243412,0.2636927177058742,53.0,0.3384532179556517,2024,9,7.538494999413465,9.808407346285858,10.18701098983905,6.919683849847411,6.459904454377535,-0.6052260120306331,8.033225855153116,10.102830093664386,6.949856455000773,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
57,591,48,4,0.3226133182299776,4,0,0,0,20,4,0.7811960600196988,5,104950,0.204312,0.1931017677037147,40.8,0.0838336192109777,2021,6,7.751045117971802,9.883845912280838,11.732550834735127,6.302618975744905,4.969813299576001,-2.164113853417435,8.447628728030327,8.47886807709457,5.968707559985366,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
21,548,60,0,0.350844524247975,3,0,0,0,24,21,0.964771286732468,6,186873,0.2478489999999999,0.2739116622741267,45.0,0.1899335232668566,2022,10,7.1929342212158,8.983690681332686,12.179959649672922,7.559038255443384,6.249975242259483,-1.3725432107249969,9.007091355499231,9.732046586838385,7.346010209913293,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
48,605,72,1,0.0310826541211868,2,1,0,0,21,7,0.900113101018178,4,436314,0.260331,0.2629462440871538,37.6,0.029858342522690644,2022,11,7.994294986415977,11.26689704111856,13.150958608764407,6.795705775173514,7.189922170745808,-1.949154162794824,9.374922172292127,10.775429243836092,5.863631175598097,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
43,628,24,0,0.5616894084349496,2,3,0,0,37,12,0.8918414216652817,2,87238,0.180108,0.2040469353937826,52.0,0.18039003250270855,2023,10,8.275376374836407,9.30273722124215,11.494822592272374,6.12029741895095,6.883462586413092,-0.34352939712606023,7.520776415062797,9.857862374509853,5.808142489980444,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,655,60,2,0.1288036888544718,1,2,0,0,29,16,0.8214384734684765,3,138981,0.193509,0.2185683264885939,32.800000000000004,0.040942745051768384,2022,9,6.418364935936212,10.082219340479526,12.000861100441973,8.995412975433313,6.0867747269123065,-2.375598968274284,9.044905430338652,9.680906343078094,5.849324779946859,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1
39,550,48,1,0.3136993023994255,4,2,0,0,20,4,0.7674229131254672,5,30023,0.238603,0.226142761701772,54.0,0.10549531336151442,2022,2,5.966146739123692,8.841448244098858,10.516996110435857,7.918992488165245,6.3835066348840055,-1.129411859402587,7.90857096592598,9.831078137017988,5.659482215759621,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
40,524,60,0,0.2803839639605236,2,1,0,1,19,14,0.8807279910536213,8,6457,0.305905,0.2711955887932594,59.0,0.03729429546728257,2021,3,9.421897054038473,9.378309422545737,9.813891018724371,8.68777949199177,7.562681246721884,-0.8447531975396005,8.498401053403752,11.049380930785231,5.209486152841421,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
47,528,72,1,0.1899745404331086,2,1,0,0,28,29,0.797698399753495,3,59811,0.26643,0.253300123847231,38.400000000000006,0.0441954928176403,2023,4,6.736966958001855,10.209574216664013,11.373353004642214,6.827629234502852,6.035481432524756,-2.2661949871234253,8.85892537972884,9.644068945357207,5.739792912179234,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
20,530,48,0,0.4104257817016645,3,1,0,0,18,1,0.8632487041139708,7,4833,0.241743,0.2473273567885834,61.0,0.10919159224739695,2023,1,8.496582237512113,11.041416703581188,11.039780908171926,7.027314514039777,5.958424693029782,-1.7739883629287627,8.76573154775039,9.37101259736508,6.551080335043404,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
51,492,72,1,0.2220277550132891,4,1,0,0,16,11,0.715251027519485,5,38078,0.2831249999999999,0.2264999999999999,45.6,0.1195030970877109,2018,1,7.057036981697891,10.019446703703723,11.011010027333993,5.673323267171493,5.886104031450156,-1.778837590605385,8.89634854673404,9.555701556014641,6.771935555839602,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
44,501,36,1,0.1902812232675172,1,3,0,0,28,24,0.913207315774504,3,40983,0.2451559999999999,0.2715999426345998,38.400000000000006,0.034820645524529285,2021,7,8.17695386822578,10.150933396373302,11.10642982604754,8.293049139768444,6.075346031088684,-2.39182635362752,8.948531786423896,9.273878392780171,5.5909869805108565,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,554,84,2,0.1307320746060064,2,1,0,0,26,5,0.9126829201293516,5,595368,0.27997,0.271593822939318,36.0,0.02799634034766697,2020,7,7.004881989712859,10.321506859215644,13.346701415035625,7.266128779556451,6.748759547491679,-2.446600203693269,9.586948653622365,10.372553242053888,6.0112671744041615,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
58,578,60,1,0.1123944883350682,3,0,0,0,23,14,0.8737882280761938,3,20790,0.227932,0.2384332504615061,44.0,0.009376385867843642,2020,11,9.087946723762116,8.48673398393153,10.151908911034607,7.6638772587034705,5.834810737062605,-3.6223839100748854,9.889916717225837,9.386979145634639,5.220355825078324,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
27,561,36,0,0.2494975349288166,5,1,0,0,26,13,0.7348262292712848,6,67198,0.2177609999999999,0.2237766371943067,57.0,0.13801390438588962,2019,4,7.579167967396076,11.436389933292109,11.981866029362699,6.1779441140506,6.2324480165505225,-1.162268144154762,7.9768529311000504,9.4925826756776,5.996452088619021,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,563,60,1,0.0046032613472263,1,0,0,0,21,19,0.9700879360466276,6,10599,0.2342019999999999,0.1873616,45.6,0.18240230160632942,2022,7,6.673297967767654,11.384478268744857,11.174918050566383,7.1731917424865985,5.62040086571715,-1.340074138015291,8.15358953740299,9.27818591887125,6.452048954437226,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
54,593,60,5,0.3154219582391514,4,3,0,0,25,25,0.6323633112528727,1,35559,0.224075,0.2634984151421198,55.0,0.6752653806643077,2020,4,8.938006576471201,10.304810761476958,11.088812562489581,6.558197802812269,6.150602768446279,-0.00316399733868022,7.286305863438309,9.653422343655654,6.893656354602635,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
29,522,24,0,0.312420452861894,2,1,0,0,31,10,0.8201325568792017,3,96918,0.233725,0.2138414380538609,53.0,0.2025410074222774,2022,5,8.28349412616251,9.353661191420406,11.59412750036361,8.092239406724211,6.92461239604856,-0.6443712982477717,8.056717361525584,9.889642145714076,6.459904454377535,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
37,572,36,4,0.182808907862768,3,2,0,1,22,23,0.8864169428197841,3,60738,0.219891,0.1799359495534692,41.6,0.043981800634220324,2023,1,7.88570539124302,9.558600006313569,11.223962572618724,6.591673732008658,6.626717749249025,-1.9098458925734818,8.889170455363413,9.947073723199049,5.765191102784844,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18,545,48,4,0.0749891235874012,1,0,0,0,22,24,0.6573240371427788,5,2662,0.237585,0.2544988621615296,39.2,0.033892986034834455,2023,8,9.614938437644996,10.741081337461102,10.50818595991096,5.0238805208462765,6.220590170099739,-2.4788765458126973,9.219357924692734,9.621456151593161,5.834810737062605,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
38,538,48,0,0.1660545048288668,4,1,0,0,19,6,0.9105119213008912,4,14296,0.24981,0.2474834105573473,56.0,0.1512489233419466,2022,8,9.371353167823885,8.769507120030227,9.939385443533112,8.714403360703942,6.666956792429207,-0.8625230947686425,7.973327713572046,10.077860939480908,6.0844994130751715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
54,613,96,0,0.2585031178407071,5,0,0,1,17,11,0.7154293827915393,7,53031,0.2329439999999999,0.2353918870577436,53.0,0.32581967213114754,2023,8,7.68662133494462,8.963544291996744,11.016068490431634,6.893656354602635,4.634728988229636,-0.9584977288210133,7.489598389983408,8.39931015075952,6.368187186350492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
18,551,96,2,0.3195227477287461,7,2,0,0,18,10,0.7273802899261737,5,8009,0.319933,0.3551514680632766,57.0,0.06449182987599954,2020,9,8.392083380373393,10.963705453216926,10.578776214794761,7.395721608602045,7.55171221535131,-0.9275163160263348,8.657418794400144,11.00929059233982,5.916202062607435,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
38,555,36,2,0.1885537536209064,3,0,0,0,19,15,0.9135205767827016,8,32607,0.228932,0.2086725595256651,42.400000000000006,0.02959928762243989,2021,10,7.799753318287247,10.096790261839317,10.948558407609319,5.4116460518550396,6.690842277418564,-2.156539571825979,9.144022490938534,9.972640411224445,5.6240175061873385,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
57,659,60,0,0.3383202154858251,3,0,0,0,31,6,0.7227400167817818,5,201705,0.191123,0.1871955304420451,35.2,0.16865633731267463,2023,8,7.686162303492906,10.202925255998762,12.340109535369448,5.484796933490655,5.996452088619021,-1.440224914011046,8.683639399051902,9.656499466411903,6.903747257584598,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
24,516,48,3,0.0533946953936396,2,1,0,0,23,23,0.96167252576996,4,8825,0.242935,0.2569209406001957,51.0,0.1787974683544304,2021,5,9.546455401949554,10.450712605682124,9.859169871885003,8.544419177669829,5.293304824724492,-1.2594842888982227,7.547501682814967,8.688622307043769,5.82600010738045,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41,591,72,3,0.0599349812403723,3,1,0,1,29,15,0.6907402504487259,4,28464,0.228017,0.1972353393520125,55.0,0.07577179719098248,2021,8,9.062420241899561,9.398809659356372,10.60999508479791,8.652248422409102,5.308267697401205,-2.1432685377964074,8.493532129927369,9.04981944514108,5.91350300563827,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
31,497,36,3,0.4847369031632657,5,2,0,0,30,4,0.9648953685057972,6,501214,0.261355,0.2271085622671464,49.0,0.19201137845205643,2018,3,7.216709486709457,10.040550202924468,13.169536997575051,8.10349427838097,6.86484777797086,-0.6296243553322863,7.941769785497517,10.120814218528773,6.29156913955832,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
42,622,72,2,0.2509720746210441,0,3,0,0,18,21,0.8325181996083614,4,4298,0.2236,0.2319268405281703,40.0,0.013505970627259,2021,4,7.906915488678587,10.559192437620203,10.0915012118666,7.433666540166168,6.226536669287466,-2.671972861222443,9.116807777996287,9.883284845218608,4.812184355372417,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
43,601,60,2,0.4673555298362504,5,2,0,0,24,11,0.9009277260833424,5,17235,0.259535,0.207628,53.0,0.047918286711082156,2022,4,7.71333788887187,9.250906333722844,10.227344839931181,7.621195162809845,7.300472814267799,-0.8637769117609345,8.285282151082221,10.915724625457493,5.247024072160486,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,584,12,3,0.403285546382594,5,3,0,0,27,4,0.7779849014743843,2,836772,0.183871,0.1745380668734633,37.6,0.04563182527301092,2018,4,7.803435056952168,11.222466206371152,13.72291708456905,6.222576268071369,6.900730664045173,-0.8364614443203584,7.849323818040561,9.293853972204001,4.762173934797756,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
