CreditScore,Age,Experience,NetWorth,LengthOfCreditHistory,DebtToIncomeRatio,Monthly_LoanToIncomeRatio,RiskScore,LoanApproved
568,45,22,168150,2,0.18516120678492815,0.07535528719696684,43.2,1
543,18,0,97296,26,0.029583201064454903,0.1080940150594959,39.2,1
505,27,3,4478,17,0.02516765880491297,0.049286937977904566,43.2,1
554,18,0,226957,6,0.03437137744364287,0.05999333985222036,47.2,1
567,36,15,53439,22,0.04111685084679265,0.08009113153662646,44.0,1
436,41,13,8474,21,0.1035614939121711,0.2299071172924456,39.2,1
557,46,21,191942,5,0.04135931712030923,0.034577488670379616,41.6,1
623,44,19,70678,3,0.029671897289586305,0.15938326244252654,39.2,1
595,27,6,9934,23,0.0833051134439553,0.1287405382639015,44.8,1
593,41,18,141478,11,0.040859088528025146,0.09617073907139582,42.400000000000006,1
664,43,20,272974,1,0.08272680676576115,0.07892560513562691,37.6,1
613,36,13,160280,10,0.06770745523822369,0.05628583930512141,36.0,1
604,32,9,6840,12,0.026090769568077175,0.05088686324838005,45.6,1
586,34,14,121810,17,0.06296750137196382,0.06511412555222887,38.400000000000006,1
654,68,44,12589,29,0.13481259705919385,0.06558150080735742,41.6,1
615,45,25,184611,10,0.028262940616068592,0.03196758040359484,37.6,1
619,40,17,9806,14,0.06389613231459362,0.10712950315737331,44.8,1
648,49,28,67432,11,0.03504801694374329,0.0820922829198403,34.4,1
590,50,26,26737,29,0.035649257307139436,0.03127732568352274,42.400000000000006,1
586,52,28,88895,13,0.012233537347860047,0.020224780164998873,38.400000000000006,1
632,33,8,55133,24,0.03807640004944987,0.09861245305816294,42.400000000000006,1
601,50,30,41401,19,0.08042935226176638,0.04975814551276155,44.0,1
597,43,17,13823,21,0.04736499674690956,0.09303157476105635,46.400000000000006,1
542,22,0,494431,21,0.031135471734829567,0.07748770263657634,34.4,1
562,32,6,58214,28,0.10246166500205628,0.0706139616255166,39.2,1
625,47,25,42056,6,0.04339876049774268,0.04296422285369433,40.8,1
605,47,26,1348,10,0.046578669602424266,0.06656431433657684,37.6,1
523,32,12,71656,28,0.012445962438586063,0.025154228190382797,37.6,1
643,39,16,215594,11,0.17870945075535777,0.0669161007279776,35.2,1
602,36,14,1451,5,0.01991012789491877,0.04754297734301971,38.400000000000006,1
524,41,22,85086,23,0.1318972097362395,0.09277752226929255,40.8,1
605,36,15,83866,8,0.02120302374946533,0.053203407981506835,36.8,1
608,54,29,6569,16,0.022596251339841826,0.11701026962796175,44.8,1
578,24,1,261925,9,0.053080232689301766,0.09505787619806302,36.8,1
589,41,20,39726,26,0.06415639471303784,0.10019478026383918,48.8,1
508,48,26,77049,22,0.0735955684388897,0.045827074161366915,37.6,1
603,44,20,77003,26,0.08433973470599881,0.1905978800390633,35.2,1
642,45,21,25538,19,0.06283632751055551,0.0739161187405097,46.400000000000006,1
533,45,22,78880,14,0.050524687711459355,0.060275288058550966,43.2,1
472,34,10,243771,12,0.04968069801380709,0.08199622507234924,38.400000000000006,1
609,24,3,7795,27,0.11151664394705597,0.05832400547250846,42.400000000000006,1
556,35,12,10861,27,0.051922829765661815,0.18249950242143104,44.8,1
587,42,17,36107,26,0.048147238336388204,0.06750372810890806,40.0,1
584,43,16,62841,19,0.044657394054984416,0.12885249212700978,42.400000000000006,1
629,49,26,10101,22,0.09333218618256904,0.16142990213778086,38.400000000000006,1
648,59,35,16437,16,0.06120412462579,0.055750391801872315,52.8,1
631,32,8,28846,21,0.016686889067633708,0.06414793973940477,39.2,1
607,23,5,556141,14,0.030263060705504965,0.10527325960004483,32.800000000000004,1
536,39,17,40808,12,0.06385094815011272,0.1375865867540213,40.8,1
544,22,0,3913,28,0.042973389827503684,0.09119973570861828,44.0,1
502,36,12,8307,5,0.1401611361463881,0.05117205191328254,44.0,1
474,18,0,334644,22,0.22849269286583312,0.23216956944091743,41.6,1
512,41,21,196380,25,0.020993315286448263,0.08465050952837681,44.0,1
434,30,8,37256,13,0.0445929544330731,0.04539046438465608,43.2,1
611,58,35,226248,12,0.08469635130573541,0.12536077649755653,36.8,1
691,58,34,126594,20,0.06520341235478201,0.11941873316851341,38.400000000000006,1
443,58,33,8676,7,0.038414961616629634,0.024626942129087552,43.2,1
654,47,29,358063,28,0.08554519368723099,0.09198792453366739,42.400000000000006,1
663,46,23,10368,5,0.08771987076983323,0.03873643505373586,40.0,1
685,53,33,102697,24,0.09658272655082842,0.06387359389991522,32.0,1
589,52,32,26233,6,0.030050666821967272,0.11442462067883591,42.400000000000006,1
536,47,22,379263,8,0.020401719573506907,0.048897045791793575,37.6,1
567,38,15,9982,28,0.023359008707300736,0.04376812214255604,38.400000000000006,1
611,45,23,93005,9,0.03001829737207308,0.09814165420410303,38.400000000000006,1
525,47,27,226715,27,0.08830278935970781,0.08072403126950893,40.0,1
585,35,13,68033,25,0.06355460385438973,0.0858027140622046,41.6,1
410,35,11,1868,1,0.03969359331476323,0.027187878723183092,48.0,1
624,55,32,40156,23,0.03370523523445424,0.027459598179526975,40.0,1
533,41,18,8736,29,0.06576297926224234,0.12217222049497253,40.0,1
636,63,41,110872,12,0.0997164344717051,0.10765968710416296,41.6,1
613,57,36,25203,10,0.030746459447640193,0.042239552313264817,35.2,1
613,40,16,89583,20,0.022081776383570912,0.055220640548149534,38.400000000000006,1
564,50,25,7384,28,0.034598311428322745,0.03672396475418254,42.400000000000006,1
689,66,40,72623,29,0.01413370156770368,0.20872646680614107,34.4,1
567,29,6,63182,23,0.02865132592364386,0.21388509642607462,36.8,1
645,56,34,239455,19,0.01943198804185351,0.11980545254516266,32.800000000000004,1
598,53,29,91412,26,0.1197786269600738,0.036903308475060556,43.2,1
634,46,22,104179,22,0.07176955625474667,0.0688376837880565,38.400000000000006,1
556,31,9,26168,14,0.13069808929158255,0.07994492817841024,42.400000000000006,1
478,35,11,265563,8,0.127929091131157,0.08018691548453806,41.6,1
608,74,49,18663,2,0.01943337924872492,0.05857854304177365,41.6,1
590,45,26,76586,21,0.03613440235020503,0.06206062509320371,38.400000000000006,1
475,34,11,214754,15,0.022636459229519165,0.09828624019161784,37.6,1
567,48,27,51853,18,0.16792542135698557,0.04283151122405184,40.0,1
570,21,0,189514,4,0.06186222799438098,0.055130913497313486,43.2,1
495,48,26,168511,20,0.08447364204454415,0.04550456483405139,40.8,1
598,65,42,180162,12,0.09107999367500044,0.09624925449429263,37.6,1
646,41,18,22242,20,0.0363147276395427,0.11426129225222606,43.2,1
544,36,10,219556,29,0.052350803854613506,0.11297952815043873,38.400000000000006,1
623,45,22,1151602,10,0.07776687093177291,0.07186927103130297,35.2,1
619,37,17,28913,12,0.05372012877842912,0.0581065197414865,39.2,1
589,34,12,46075,14,0.021280482642772172,0.020817714736343907,38.400000000000006,1
513,51,29,100941,20,0.023475976797635988,0.0756614385379753,42.400000000000006,1
632,51,28,20376,27,0.04235213753059715,0.07094348629762919,40.8,1
648,52,31,8651,26,0.017851942225195795,0.08476772218660815,35.2,1
570,49,26,76065,29,0.05637982195845697,0.08784012889036688,38.400000000000006,1
624,32,10,256001,16,0.04151596162918698,0.08368189494697235,33.6,1
434,36,15,4122,16,0.019359001935900195,0.04170696539926043,39.2,1
659,57,34,295425,21,0.03716979661809398,0.05209921384709294,30.4,1
422,34,10,2730,29,0.04648981506025325,0.13197295618810495,42.400000000000006,1
650,58,37,1418559,28,0.07401537703724327,0.1787312607028442,39.2,1
664,53,27,96207,8,0.04974548546727923,0.08476158299047613,33.6,1
605,56,33,503095,2,0.032326117295770986,0.04961925347499294,40.8,1
477,31,8,49728,16,0.052621147557229214,0.060094492140254134,40.8,1
685,63,41,30087,24,0.02669343243903101,0.09047153959276089,38.400000000000006,1
575,41,22,16728,9,0.05604540599409387,0.07954534191245657,50.0,0
623,32,13,4361,12,0.09685834183962799,0.17491491988887056,46.0,0
625,45,21,26870,23,0.08784292262434153,0.41666496003452025,56.0,0
621,53,32,25205,14,0.10331327484956136,0.06159326780190877,64.0,0
579,41,18,3545,13,0.18276273756897166,0.4016804050225382,54.0,0
577,24,4,5066,4,0.262992125984252,0.34694851404286714,62.0,0
630,47,28,121079,13,0.12880511785668283,0.2844996646307385,63.0,0
508,40,19,68849,23,0.09767088179795534,0.10691791333169838,55.0,0
569,37,16,43657,4,0.05735584301688226,0.3508635628107878,55.0,0
570,47,22,100059,1,0.2443021766965429,0.41711539759285754,60.0,0
554,18,0,52056,16,0.1272824919441461,0.6201280880236288,58.0,0
570,43,19,184876,12,0.07536210839655862,0.6260591194015055,53.0,0
506,29,6,108335,10,0.05368647100930565,0.13521989779095292,45.0,0
608,43,21,39136,24,0.1971383147853736,0.253211796522875,54.0,0
513,27,4,132542,21,0.11532301121195943,0.34649805487750096,53.0,0
604,36,11,9346,8,0.18511544941036567,0.18423350392304977,55.0,0
546,21,0,198385,23,0.26791098348887293,0.4792798816636598,55.0,0
560,70,47,1547,9,0.4434479322371699,0.8722112345020416,53.0,0
488,28,5,73838,5,0.1173671049447447,0.2330099774743881,51.0,0
642,67,43,265834,8,0.0460781476121563,0.1250954518688602,41.0,0
530,32,9,37952,25,0.13519986506999496,0.268477179685374,56.0,0
566,18,0,29764,21,0.24002412302743997,0.25881290349477404,54.0,0
559,36,14,294663,20,0.08379171773021347,0.38661026413435634,46.0,0
565,49,26,449191,9,0.2925294888597641,0.40624595041174194,47.0,0
565,40,17,33278,4,0.20401089378559048,0.12709161540533295,54.0,0
597,28,3,15855,1,0.05458884092554361,0.15018651364309432,56.0,0
566,40,19,18345,13,0.4656,1.0821434594037944,52.0,0
477,33,9,75584,19,0.1578242855625199,0.271454194805435,48.0,0
550,56,34,11037,21,0.0404134789464463,0.20325092004703968,61.0,0
452,46,24,116180,4,0.12101438528844728,0.18391284866571034,65.0,0
473,54,36,1814,24,0.09659410568226079,0.1580066866993595,54.0,0
428,33,11,13006,11,0.18072395267592403,0.28755027647941883,57.0,0
604,50,30,9512,20,0.0424414384691521,0.26122285789174554,52.0,0
528,31,9,75394,16,0.1933194922603874,0.36640175903790945,55.0,0
590,42,22,106614,2,0.17310195227765726,0.709436193379179,57.0,0
575,35,11,22427,7,0.08447517284726587,0.061409608780640425,55.0,0
617,48,26,10203,3,0.15684425585415684,0.08210862451097886,56.0,0
566,32,7,157719,28,0.12396949711459193,0.24596569037490343,48.0,0
639,39,15,830288,6,0.13288925895087428,0.2730728837854737,53.0,0
654,61,39,23540,4,0.09786254521538967,0.23024874571921916,53.0,0
539,41,19,177131,12,0.23597368024511528,0.14697666042476704,48.0,0
449,18,0,5414,4,0.05664664007674055,0.6121622228408179,59.0,0
585,61,39,3309,7,0.02646956923432267,0.07431086819493113,53.0,0
495,28,7,49415,10,0.370987807912416,0.2503627407746479,54.0,0
593,23,3,29881,14,0.15173503843666933,0.34007533506915905,53.0,0
628,58,36,5757,11,0.16903619712167467,1.3799118896981089,50.0,0
594,30,6,1503,1,0.1342708651788444,0.6690505242496729,55.0,0
600,52,29,155849,26,0.12045958476113686,0.11616245403259551,44.0,0
483,48,23,20537,9,0.19397116644823068,0.17779436743821195,53.0,0
646,68,45,5265,10,0.12521655050159142,0.2096603320979424,53.0,0
594,40,16,14794,1,0.04866125986001556,0.16091066262960513,55.0,0
674,50,26,83824,29,0.25246473890277843,0.5629507955997912,46.0,0
591,33,11,7474,10,0.2646220940456512,0.1196731777454255,55.0,0
552,27,6,1982,8,0.10041132918086731,0.105879739171264,57.0,0
600,39,15,102770,1,0.16576880247991094,0.23795163824638121,47.0,0
557,50,30,66590,5,0.1970032573289902,0.3007567309651808,60.0,0
601,40,16,4726,28,0.12531155994843146,0.4678466197809709,62.0,0
485,20,0,30860,26,0.28373537138762833,0.5330519003734471,65.0,0
509,45,21,111693,16,0.03282870975178668,0.10790301003804963,63.0,0
590,42,22,1167,20,0.037478934951129084,0.30065011292194027,50.0,0
625,44,22,27997,2,0.05962966837535308,0.13588151571859663,59.0,0
572,36,12,6726,4,0.09123450581309352,0.16927905781692337,58.0,0
594,34,12,106031,1,0.08821621621621623,0.0935749711052591,57.0,0
586,36,15,41319,18,0.08877826177141672,0.48217769257840204,53.0,0
484,26,1,41231,15,0.19514674120188033,0.20405130000747324,52.0,0
644,60,36,168504,11,0.1427760109041345,0.3857886394694642,55.0,0
580,18,0,66664,25,0.022075732025141806,0.19058566707125507,57.0,0
481,50,25,73144,11,0.11732830722110968,0.18895957753722387,48.0,0
602,22,0,9312,11,0.16880082250677636,0.23035708488922566,52.0,0
585,40,17,16351,23,0.0555569805319722,0.4316535553111522,60.0,0
540,29,4,2338,3,0.09187061192648899,0.1928679466002372,56.0,0
636,52,29,33650,14,0.09404000824912354,0.37362594850168457,57.0,0
584,18,0,22263,11,0.21049243643385904,0.7332432669572504,52.0,0
510,38,12,154741,16,0.3618014381228712,0.39140774381231735,49.0,0
633,44,24,43763,20,0.1825126458139775,0.40252208699188424,48.0,0
457,25,4,33667,1,0.5696,1.0155626535367113,58.0,0
586,26,6,5565,5,0.05484281657036529,0.10288927069356985,57.0,0
573,46,23,63803,9,0.13709449929478137,0.6320920304942662,49.0,0
462,35,13,1004,9,0.03290031064670997,0.21855429047996325,54.0,0
588,41,21,8725,21,0.05172181565123692,0.0854902335835892,55.0,0
633,54,31,4111,3,0.44438481148530795,0.6599705638365084,53.0,0
561,34,11,3808,22,0.6352,0.5051402074805373,64.0,0
614,66,41,13385,22,0.18672501823486506,0.6687012051222525,50.0,0
511,44,23,89705,24,0.13128430296377608,0.6268238249067701,54.0,0
519,18,0,9558,7,0.12176476637756677,0.11173755313693934,50.0,0
607,45,22,33981,15,0.05967068536848525,0.33156305347516973,54.0,0
554,42,19,1495,1,0.08624600333397098,0.27382267892566126,55.0,0
502,34,11,155100,29,0.24964364140694228,0.5889527778156501,48.0,0
511,40,17,89527,22,0.6074408740952469,0.31293316335369376,49.0,0
602,65,42,5917,6,0.24456942366234974,1.0763128266473858,58.0,0
574,46,25,12775,14,0.0476516500068465,0.07268429023308474,50.0,0
578,18,0,3288,1,0.44220977596741345,0.7130233334933591,67.0,0
539,57,35,37019,23,0.20166369177920723,0.14328350974588883,59.0,0
578,55,35,101857,12,0.13553036368999957,0.31657043646540006,49.0,0
460,47,24,128245,12,0.0195066074842709,0.11537034715580023,45.0,0
603,51,27,14790,3,0.07348131654025468,0.11458975806348566,58.0,0
522,55,30,121718,12,0.1373035360396854,0.09853442881387738,52.0,0
561,42,18,20202,5,0.1717945960891538,0.08122247438844095,58.0,0
642,54,30,218644,12,0.13425279693326944,0.27761205047001525,53.0,0
647,52,29,78147,11,0.1381666058989465,0.09326200830885675,51.0,0
491,39,13,75729,22,0.12654413980114493,0.3511011496143306,53.0,0
602,63,41,8973,22,0.1417467064321443,0.37193153872493495,49.0,0
596,32,10,290893,15,0.1874349184311003,0.24436917633036748,55.0,0
603,33,10,2364,16,0.12745528443770976,0.620143207510736,48.0,0
594,18,0,6751,17,0.06049564971573954,0.3292518618363087,50.0,0
569,52,28,38771,28,0.10394980750035648,0.4576665593636094,58.0,0
537,24,0,8937,22,0.16976582176732224,0.43756188186247885,63.0,0
567,25,3,189303,5,0.2754448398576513,0.3762883738288514,51.0,0
591,34,11,62051,5,0.06460753754604705,0.09205699432385026,51.0,0
532,31,8,206501,9,0.11391951027045123,0.6457983953431107,51.0,0
516,43,19,5393,9,0.2272873194221509,0.9168765416074822,52.0,0
606,32,10,82860,5,0.1929125235446143,0.05850001715401419,51.0,0
528,53,30,51352,28,0.09908041479162592,0.5129428410745548,55.0,0
622,43,19,5172,23,0.07433873105514897,0.36765247910777615,64.0,0
479,52,30,370306,4,0.13273013073649503,0.19156187241704592,48.0,0
621,47,21,155561,17,0.4390557939914163,0.3256145498314794,51.0,0
457,27,5,68079,18,0.05277601090413448,0.25621330648968477,53.0,0
600,46,27,4942,1,0.1901823930898855,0.20202002033766722,59.0,0
440,42,19,6166,29,0.08964851826326671,0.3450521335892112,62.0,0
609,44,23,5551,18,0.5443029876527414,0.5522358956533083,54.0,0
565,46,25,55663,13,0.13761256060955898,0.06633634234039444,52.0,0
558,46,28,5439,20,0.13603804249683982,0.2516465052680776,65.0,0
620,44,22,86813,11,0.12418521967324135,0.27227018135988995,45.0,0
525,51,29,6552,7,0.0905039424065821,0.14078366135577766,59.0,0
537,32,11,83691,2,0.06328881425310279,0.09016053211351595,61.0,0
566,33,10,101414,17,0.09311437626044368,0.22389461852634876,55.0,0
528,44,21,2596,11,0.37183506149023393,0.7012732478923411,54.0,0
507,42,20,37250,1,0.20784255255702996,0.7293763060045148,57.0,0
602,28,8,301237,24,0.19503815533018404,0.18329194876964713,43.0,0
593,40,17,77362,9,0.12418222909480196,0.6499637017605845,51.0,0
597,40,21,92042,1,0.20505474265834442,0.3672736769915826,52.0,0
531,32,9,10277,11,0.07697000676043332,0.10830273888386548,55.0,0
537,30,9,5275,8,0.05625497538107734,0.15985755308105642,55.0,0
506,51,27,8792,6,0.06975717439293598,0.41560588841815593,63.0,0
532,18,0,57827,15,0.10754744501888076,0.08615226844503444,54.0,0
596,30,9,22712,20,0.12447694137338677,0.20907106062602854,53.0,0
454,29,6,1220,23,0.061479061479061486,0.25756946740835207,55.0,0
546,31,8,62785,22,0.1220616510574955,0.2585947112663328,50.0,0
560,50,31,5186,23,0.09486546294217633,0.275305072198425,56.0,0
622,53,30,10466,10,0.22437841115827775,0.19588888715409522,55.0,0
551,18,0,278826,27,0.19943342776203965,0.8079934717836824,54.0,0
555,24,3,8003,7,0.07561869844179653,0.12566471041073735,57.0,0
501,18,0,2416,7,0.1510586748130201,0.6832601650405824,56.0,0
540,24,0,30132,28,0.0707589065429784,0.1557032937519873,64.0,0
536,36,12,3323,27,0.035971303791357455,0.08182547805524326,51.0,0
572,34,14,150470,1,0.1448,0.43272253271598793,53.0,0
445,29,7,7436,15,0.15280135823429541,0.1183581212058451,55.0,0
558,42,16,13669,23,0.10664247017693684,0.5291564964182612,51.0,0
543,49,27,94724,27,0.22617233790418148,0.19891400992457237,58.0,0
545,42,20,2312,23,0.07434371119009893,0.3055415806682499,53.0,0
636,55,36,39772,14,0.1694631574542868,0.12078043459134326,49.0,0
583,43,21,94119,19,0.4712,0.1491810751952941,55.0,0
468,18,0,61163,2,0.07169516781380827,0.15035497260304176,57.0,0
555,24,1,90970,25,0.13673320013451762,0.15447228438109756,59.0,0
552,21,0,10550,11,0.06319972651910093,0.17376106630853888,54.0,0
537,18,0,26247,11,0.11544991511035653,0.21384347553838207,59.0,0
519,29,5,2514,15,0.7184,0.512812291860507,62.0,0
631,37,15,80667,7,0.12174211248285323,0.46586995762366634,48.0,0
421,18,0,103530,2,0.13566369956468066,0.6668028792875844,51.0,0
585,41,18,41320,7,0.11961108053568152,0.3218908195503693,66.0,0
508,26,5,17645,1,0.20236427811081853,0.24239425757709473,64.0,0
630,45,20,23034,8,0.04439434115050571,0.12577674074218448,48.0,0
564,44,19,3280,11,0.22696365767878077,0.585530057137592,57.0,0
578,42,19,1038,7,0.08293066636700754,0.24719411072578681,59.0,0
571,43,23,8401,13,0.0933852140077821,0.38003561176674383,53.0,0
636,43,21,7070,11,0.09539127058954024,0.38622547289385184,54.0,0
608,33,11,4093,14,0.23640582155663362,0.42475054385792005,53.0,0
635,37,19,7247,7,0.129786778863296,0.1836470566737772,52.0,0
528,22,1,4496,1,0.26014111995195915,0.3767040166182037,70.0,0
497,38,17,25466,10,0.31702274293590627,0.27153394741001596,53.0,0
529,57,35,93615,1,0.23645658477033418,0.15076622060700268,65.0,0
563,42,20,4835,2,0.2136,0.42117912701972526,57.0,0
439,37,13,121989,1,0.16371077762619374,0.19460331156253322,58.0,0
604,37,12,10551,18,0.1404131697869593,0.24492360662714446,60.0,0
467,22,0,4028,3,0.1584,0.6850044998564077,55.0,0
512,29,7,24380,18,0.14152847587762696,0.41571667413022456,54.0,0
543,52,29,9426,14,0.1825010579771477,0.35081924349085514,53.0,0
650,50,25,21942,24,0.12263814616755793,0.924168033750464,53.0,0
588,32,6,26239,25,0.2644332774986041,0.3054385236689816,59.0,0
585,63,39,57563,1,0.1080607841911075,0.04354617134787138,60.0,0
553,40,17,438052,14,0.05788294990055284,0.3032934513370683,50.0,0
544,40,20,45393,16,1.1104331909701037,0.33293015618458055,63.0,0
579,30,7,119286,8,0.10639722442023251,0.07096884263967004,57.0,0
660,64,42,1387,3,0.05508425334108077,0.09927268709938768,50.0,0
582,37,18,2813,1,0.0696546485128265,0.1569190776354375,64.0,0
586,56,34,13283,3,0.10857356795207787,0.472024470053706,54.0,0
587,36,14,7052,6,0.032940782029252755,0.1131432536543278,66.0,0
515,37,14,91725,22,0.2265017217191685,0.08974945405804403,51.0,0
622,24,1,333721,15,0.05634931232474295,0.15910564147645437,41.0,0
559,18,0,76834,24,0.03775311749227777,0.2798789497923149,47.0,0
589,42,17,1582,17,0.07451367215924709,0.20599917145616853,51.0,0
511,30,8,74716,26,0.10211833455076699,0.2631923875133578,60.0,0
594,26,3,7092,2,0.0791007613592205,0.052271157836424234,59.0,0
604,40,20,7148,14,0.06996946715256575,0.09455738683953321,52.0,0
599,40,18,407710,13,0.0702576112412178,0.35651587176985294,45.0,0
483,38,11,5435,6,0.0771083170976681,0.08548987761118056,54.0,0
611,41,20,30609,25,0.05780317588752908,0.16579899700065232,53.0,0
531,38,17,18750,10,0.10755872113961025,0.1461898776879323,61.0,0
535,57,39,50159,27,0.055435786880197103,0.299838584112367,48.0,0
595,44,24,171577,12,0.2903905591458275,0.19297418734335317,53.0,0
551,31,9,120701,18,0.07559184044754737,0.2008631899275572,52.0,0
592,27,5,2672,21,0.5263525305410122,0.5591628604992491,64.0,0
578,25,3,8495,24,0.1736643071851062,0.09738505949593249,59.0,0
580,39,16,8802,10,0.04690181124880839,0.2555039075272878,50.0,0
640,54,32,112615,11,0.4864,0.3171047661808827,47.0,0
585,26,0,9741,4,0.49161536828698793,0.5001848420523594,57.0,0
594,44,21,25723,4,0.23573433115060805,1.2399536118493255,62.0,0
487,32,9,20833,17,0.14424072607662788,0.1917757311517078,56.0,0
587,53,31,267299,4,0.08497402468482182,0.2192100295107075,48.0,0
604,45,23,1353,7,0.19172999820477532,0.3329847629761229,52.0,0
627,24,1,140794,15,0.060574521232306416,0.21453228580366196,49.0,0
639,49,28,171596,6,0.2396040965014778,0.21137879673467808,55.0,0
603,37,16,194627,12,0.11428110245752796,0.644882649644359,46.0,0
498,33,10,47412,28,0.3954478467332569,0.234815069965631,54.0,0
414,19,0,618206,3,0.08510241216815193,0.7243656103910923,48.0,0
570,25,1,108187,10,0.056142111961568104,0.21628480133047953,56.0,0
553,48,27,2351,19,0.11660205133238455,0.3192662733225038,50.0,0
572,41,19,190644,23,0.22,0.31930412895463745,52.0,0
631,41,16,152970,14,0.2257808063600227,0.43477584539379516,49.0,0
644,48,22,9365,2,0.16053006793592217,0.34011109942707074,55.0,0
549,28,7,9615,17,0.1520752387523149,0.5135378769817904,67.0,0
551,39,20,42665,26,0.060651922500321254,0.0685450237949605,67.0,0
629,43,20,40245,11,0.17901188981611402,0.14543202107800252,47.0,0
560,26,1,6195,21,0.07850625928283471,0.17547374743601507,58.0,0
605,39,16,9229,29,0.13317345715233309,0.1076267383116062,52.0,0
513,41,20,508504,17,0.11698826069356363,0.4710902292289121,51.0,0
499,42,23,97373,28,0.051552431165787935,0.2574798538468638,49.0,0
582,36,16,23131,10,0.1576215800602294,0.30185597803303926,60.0,0
507,27,4,7589,13,0.03506695272619664,0.06738997152878703,55.0,0
441,19,0,88272,1,0.08679184462889838,0.2697403911657718,60.0,0
557,51,30,8928,19,0.35998968510930923,0.4682009334258032,53.0,0
577,22,0,3112,23,0.040946045824094605,0.0934073156428299,48.0,0
566,29,5,72716,19,0.262807209175314,0.2861642824812862,53.0,0
604,48,26,264963,23,0.3488,0.32149473633324993,48.0,0
556,63,41,198392,20,0.19386359194840727,1.0317203694156607,59.0,0
627,28,3,141569,17,0.08759325146333066,0.2136029261777781,51.0,0
583,43,20,64154,1,0.157565652355148,0.23061215007794267,52.0,0
645,51,31,10254,14,0.027872270382969383,0.35017299848127803,53.0,0
573,31,5,2411,16,0.1565002516816913,0.35298053494300385,53.0,0
645,72,48,9519,11,0.08977170127692506,0.15033721093368516,49.0,0
619,45,23,16865,11,0.12522297538351765,0.30149501934429557,48.0,0
521,40,17,6310,15,0.12692739287643906,0.13503606132507848,58.0,0
626,47,22,21983,22,0.165122083559414,0.2763801576925686,49.0,0
650,40,15,2275,29,0.0339245232697693,0.07097529763076049,63.0,0
666,71,43,34681,15,0.11448146746599216,0.06273704146205328,47.0,0
609,66,42,9088,29,0.471815446339017,0.37868606157959644,69.0,0
604,34,12,2227,5,0.1802498512790006,0.35685778769253307,52.0,0
571,44,23,36607,23,0.15648984581946615,0.5244325582307613,60.0,0
577,64,44,79312,18,0.0690846286701209,0.2711190048626261,52.0,0
566,36,12,7738,6,0.16078664433518827,0.20402386397215935,55.0,0
609,37,17,7051,12,0.03860527085432035,0.312168670790354,56.0,0
549,28,6,103176,12,0.2510330578512397,0.4675673770260754,51.0,0
588,41,19,2473,17,0.06409778639040024,0.2905482568849467,51.0,0
626,58,40,57650,1,0.07892621764989552,0.20028163213882544,56.0,0
546,41,17,42602,23,0.04385066567358719,0.11627426672842399,56.0,0
573,34,12,13221,11,0.08691988202010474,0.10254539468956925,58.0,0
462,36,13,61355,3,0.28882175226586104,0.29661774459530665,52.0,0
515,32,6,4991,18,0.03385117249124308,0.09062691391362893,52.0,0
457,29,3,26529,11,0.4341844159280328,0.406792503882586,57.0,0
529,42,23,32849,6,0.2878968487148062,0.163767641725903,52.0,0
571,35,9,5164,23,0.4576,0.14310072021477194,54.0,0
580,18,0,70952,19,0.13989605625191073,0.29539278070161695,51.0,0
571,36,12,22520,11,0.22069337650074194,0.26862410357606736,60.0,0
587,46,21,7949,20,0.10810112686061155,0.20928108001063875,52.0,0
630,46,21,321380,27,0.33731945954340736,0.8562297924106536,48.0,0
502,32,11,623738,4,0.05938172156383113,0.18485265002570345,52.0,0
576,39,12,1086,25,0.08665392344263098,0.04778061699206964,56.0,0
464,25,5,74204,5,0.09739139526373569,0.35346680508283657,57.0,0
497,29,7,29789,28,0.12204085120929835,0.1711557281799915,52.0,0
595,25,1,80690,25,0.31136180499597105,0.26834505283165544,50.0,0
611,38,14,207193,2,0.11402860788395677,0.524647981525754,53.0,0
628,54,35,1106,1,0.1504009816381086,0.21223572011952593,56.0,0
490,36,14,5321,26,0.07676461021359644,0.26592270488791664,49.0,0
564,40,14,77794,6,0.270298459563543,0.19716508309076855,55.0,0
618,53,30,91299,1,0.09384609544056793,0.12242237902064643,49.0,0
591,41,18,28464,15,0.07577179719098248,0.04149911431858496,55.0,0
608,65,43,53367,17,0.5256541816316059,0.7458436841682123,46.0,0
553,35,10,4493,11,0.08600643455547415,0.19734719908011725,56.0,0
620,53,29,8629,2,0.1548161558149697,0.08614894787271019,51.0,0
623,43,22,30287,20,0.05084555941314817,0.25579642753345666,52.0,0
564,55,33,25198,2,0.10235681008495479,0.20727641185745518,58.0,0
608,48,25,46906,27,0.0802592411168469,0.1555384797996618,47.0,0
425,30,6,16653,18,0.07634458423922728,0.14661156218296328,55.0,0
613,27,5,1825,11,0.3776638104035932,0.36293040211206706,52.0,0
607,34,15,10953,11,0.07350908137483911,0.12299181524676764,47.0,0
599,32,13,1767,7,0.14130549404196985,0.10491132460199462,63.0,0
611,48,25,7548,1,0.14146809295462928,0.06463503877992802,69.0,0
468,29,8,36285,4,0.6330418669291795,0.32830591525253056,61.0,0
615,30,10,24379,24,0.29142283899013544,0.3355476218418766,49.0,0
603,44,20,23460,24,0.1420010619737541,0.06793854742365019,49.0,0
568,22,0,75608,1,0.07222488201901374,0.25927895640896825,60.0,0
